r,completed_steps,s,u,t,kl_to_path,kl_to_target,mean,var,target_var,radius_m,eta,n_steps
4.0,10000.0,1.0,0.25,0.25,0.0036868795286864042,1.2628041505813599,-0.0023005653638392687,1.0376538038253784,1.0941831067508057,0.30689266324043274,0.0001,40000.0
4.0,11250.0,1.125,0.28125,0.28125,0.004101051017642021,1.25443434715271,-0.0015254390891641378,1.049859642982483,1.129977317287712,0.36052367091178894,0.0001,40000.0
4.0,12500.0,1.25,0.3125,0.3125,0.005361619405448437,1.2373714447021484,-0.0009183279471471906,1.0697141885757446,1.1769566818735067,0.42066219449043274,0.0001,40000.0
4.0,13750.0,1.375,0.34375,0.34375,0.006570644211024046,1.2159898281097412,-0.00040928740054368973,1.096276044845581,1.2376681752508745,0.4875122308731079,0.0001,40000.0
4.0,15000.0,1.5,0.375,0.375,0.008573969826102257,1.1884491443634033,-1.7806243704399094e-05,1.1308609247207642,1.3149052597050037,0.5611642003059387,0.0001,40000.0
4.0,16250.0,1.625,0.40625,0.40625,0.01242276094853878,1.160078525543213,-0.0021303771063685417,1.1668751239776611,1.411617382715633,0.6415741443634033,0.0001,40000.0
4.0,17500.0,1.75,0.4375,0.4375,0.016530824825167656,1.1195777654647827,-0.001594998175278306,1.219086766242981,1.5307770500831452,0.7285444736480713,0.0001,40000.0
4.0,18750.0,1.875,0.46875,0.46875,0.02246806025505066,1.0711603164672852,-0.0017192913219332695,1.2812492847442627,1.675204859605433,0.8217085003852844,0.0001,40000.0
4.0,20000.0,2.0,0.5,0.5,0.030769383534789085,1.0220239162445068,-0.0023541308473795652,1.3524737358093262,1.8473517074271655,0.920517086982727,0.0001,40000.0
4.0,21250.0,2.125,0.53125,0.53125,0.04016418755054474,0.9648635983467102,-0.0022493842989206314,1.442548394203186,2.0490507627116727,1.0242317914962769,0.0001,40000.0
4.0,22500.0,2.25,0.5625,0.5625,0.05180513113737106,0.9017412662506104,-0.003414413658902049,1.547001600265503,2.281250937369819,1.1319235563278198,0.0001,40000.0
4.0,23750.0,2.375,0.59375,0.59375,0.06640924513339996,0.8370417356491089,-0.005239241290837526,1.6582001447677612,2.5437495392762344,1.2424771785736084,0.0001,40000.0
4.0,25000.0,2.5,0.625,0.625,0.08032673597335815,0.7639026641845703,-0.004961198195815086,1.7933439016342163,2.834948782940046,1.3546028137207031,0.0001,40000.0
4.0,26250.0,2.625,0.65625,0.65625,0.09576243162155151,0.689440131187439,-0.004513382911682129,1.9424917697906494,3.151672128587961,1.46685791015625,0.0001,40000.0
4.0,27500.0,2.75,0.6875,0.6875,0.1114654690027237,0.6143839359283447,-0.006656235083937645,2.1097183227539062,3.4890459452435607,1.5776710510253906,0.0001,40000.0
4.0,28750.0,2.875,0.71875,0.71875,0.12563073635101318,0.5401873588562012,-0.003898757277056575,2.2921881675720215,3.84049845084661,1.685377836227417,0.0001,40000.0
4.0,30000.0,3.0,0.75,0.75,0.13816289603710175,0.46810516715049744,-0.004893821198493242,2.488736391067505,4.197871208897652,1.7882592678070068,0.0001,40000.0
4.0,31250.0,3.125,0.78125,0.78125,0.14732323586940765,0.39957332611083984,-0.005039561539888382,2.700281858444214,4.55166699912219,1.8845866918563843,0.0001,40000.0
4.0,32500.0,3.25,0.8125,0.8125,0.15158089995384216,0.33460742235183716,-0.007158106658607721,2.9303030967712402,4.891421123558544,1.9726685285568237,0.0001,40000.0
4.0,33750.0,3.375,0.84375,0.84375,0.1525001972913742,0.27748623490333557,-0.007194943260401487,3.1626179218292236,5.2061917159686,2.0509002208709717,0.0001,40000.0
4.0,35000.0,3.5,0.875,0.875,0.14936348795890808,0.22747346758842468,-0.006796483416110277,3.4029672145843506,5.485126311267095,2.117811679840088,0.0001,40000.0
4.0,36250.0,3.625,0.90625,0.90625,0.13870491087436676,0.18133622407913208,-0.008844876661896706,3.6496310234069824,5.718077738915838,2.1721136569976807,0.0001,40000.0
4.0,37500.0,3.75,0.9375,0.9375,0.12625597417354584,0.14505985379219055,-0.009123452939093113,3.878267288208008,5.896212786218314,2.2127387523651123,0.0001,40000.0
4.0,38750.0,3.875,0.96875,0.96875,0.10708235204219818,0.11212191730737686,-0.009334275498986244,4.118791103363037,6.0125683458100525,2.2388765811920166,0.0001,40000.0
4.0,40000.0,4.0,1.0,1.0,0.08659131824970245,0.08659131824970245,-0.010016750544309616,4.333589553833008,6.0625,2.25,0.0001,40000.0
6.0,0.0,0.0,0.0,0.0,0.0025931857526302338,1.292888879776001,-0.0002576704428065568,0.9992316961288452,1.0043912588251316,0.06626657396554947,0.0001,60000.0
6.0,1875.0,0.1875,0.03125,0.03125,0.00276976078748703,1.2919824123382568,-8.36062608868815e-05,0.9990777373313904,1.006755308696527,0.08219068497419357,0.0001,60000.0
6.0,3750.0,0.375,0.0625,0.0625,0.0027434001676738262,1.292759656906128,-0.0012680486543104053,0.9985293745994568,1.0102519442757745,0.10125188529491425,0.0001,60000.0
6.0,5625.0,0.5625,0.09375,0.09375,0.0027847883757203817,1.2933526039123535,0.0008502019918523729,0.9986257553100586,1.0153487222751791,0.12388996034860611,0.0001,60000.0
6.0,7500.0,0.75,0.125,0.125,0.0028762612491846085,1.2860841751098633,-0.001024015131406486,1.0062928199768066,1.02266953604779,0.1505640596151352,0.0001,60000.0
6.0,9375.0,0.9375,0.15625,0.15625,0.002728179097175598,1.2760090827941895,-0.0034624359104782343,1.020462989807129,1.0330307278253505,0.1817435771226883,0.0001,60000.0
6.0,11250.0,1.125,0.1875,0.1875,0.002914289478212595,1.2732505798339844,-0.0022569349966943264,1.0263822078704834,1.047478640645027,0.21789593994617462,0.0001,60000.0
6.0,13125.0,1.3125,0.21875,0.21875,0.0028655976057052612,1.2614097595214844,-0.003130126977339387,1.038802146911621,1.067326065527741,0.25947266817092896,0.0001,60000.0
6.0,15000.0,1.5,0.25,0.25,0.0030222744680941105,1.2498540878295898,-0.006364930421113968,1.0525695085525513,1.0941831067508057,0.30689266324043274,0.0001,60000.0
6.0,16875.0,1.6875,0.28125,0.28125,0.0033942845184355974,1.2372630834579468,-0.005080389324575663,1.0690776109695435,1.129977317287712,0.36052367091178894,0.0001,60000.0
6.0,18750.0,1.875,0.3125,0.3125,0.004337752237915993,1.2227983474731445,-0.0071224672719836235,1.087899923324585,1.1769566818735067,0.42066219449043274,0.0001,60000.0
6.0,20625.0,2.0625,0.34375,0.34375,0.005328458268195391,1.1955432891845703,-0.006023085676133633,1.1201621294021606,1.2376681752508745,0.4875122308731079,0.0001,60000.0
6.0,22500.0,2.25,0.375,0.375,0.006816638633608818,1.1659753322601318,-0.0028213115874677896,1.1568503379821777,1.3149052597050037,0.5611642003059387,0.0001,60000.0
6.0,24375.0,2.4375,0.40625,0.40625,0.009076178073883057,1.1275842189788818,-0.0031787422485649586,1.208606481552124,1.411617382715633,0.6415741443634033,0.0001,60000.0
6.0,26250.0,2.625,0.4375,0.4375,0.011665001511573792,1.08119797706604,-0.0036408232990652323,1.2734438180923462,1.5307770500831452,0.7285444736480713,0.0001,60000.0
6.0,28125.0,2.8125,0.46875,0.46875,0.014918932691216469,1.0216867923736572,-0.0028840613085776567,1.3578773736953735,1.675204859605433,0.8217085003852844,0.0001,60000.0
6.0,30000.0,3.0,0.5,0.5,0.02121991291642189,0.9688454866409302,-0.005709013435989618,1.4393208026885986,1.8473517074271655,0.920517086982727,0.0001,60000.0
6.0,31875.0,3.1875,0.53125,0.53125,0.026882406324148178,0.9006683826446533,-0.004287283401936293,1.5502638816833496,2.0490507627116727,1.0242317914962769,0.0001,60000.0
6.0,33750.0,3.375,0.5625,0.5625,0.03389617055654526,0.8243405818939209,-0.005961380433291197,1.6826857328414917,2.281250937369819,1.1319235563278198,0.0001,60000.0
6.0,35625.0,3.5625,0.59375,0.59375,0.0425691083073616,0.7493100762367249,-0.004011011682450771,1.825869083404541,2.5437495392762344,1.2424771785736084,0.0001,60000.0
6.0,37500.0,3.75,0.625,0.625,0.05088839307427406,0.6694293022155762,-0.00400008587166667,1.9919869899749756,2.834948782940046,1.3546028137207031,0.0001,60000.0
6.0,39375.0,3.9375,0.65625,0.65625,0.060645654797554016,0.5902291536331177,-0.003235776675865054,2.176671028137207,3.151672128587961,1.46685791015625,0.0001,60000.0
6.0,41250.0,4.125,0.6875,0.6875,0.06935011595487595,0.5107666254043579,-0.00066559505648911,2.380047082901001,3.4890459452435607,1.5776710510253906,0.0001,60000.0
6.0,43125.0,4.3125,0.71875,0.71875,0.07650259882211685,0.4338293671607971,-0.0010197539813816547,2.606438636779785,3.84049845084661,1.685377836227417,0.0001,60000.0
6.0,45000.0,4.5,0.75,0.75,0.08414104580879211,0.36411410570144653,-0.000789571669884026,2.8423779010772705,4.197871208897652,1.7882592678070068,0.0001,60000.0
6.0,46875.0,4.6875,0.78125,0.78125,0.08676792681217194,0.2952629327774048,-0.003143543843179941,3.0995497703552246,4.55166699912219,1.8845866918563843,0.0001,60000.0
6.0,48750.0,4.875,0.8125,0.8125,0.08813339471817017,0.236479252576828,-0.001701001194305718,3.3648791313171387,4.891421123558544,1.9726685285568237,0.0001,60000.0
6.0,50625.0,5.0625,0.84375,0.84375,0.08760382980108261,0.18660412728786469,0.00021981536701787263,3.626913070678711,5.2061917159686,2.0509002208709717,0.0001,60000.0
6.0,52500.0,5.25,0.875,0.875,0.08136459439992905,0.14101561903953552,0.002264805370941758,3.9138684272766113,5.485126311267095,2.117811679840088,0.0001,60000.0
6.0,54375.0,5.4375,0.90625,0.90625,0.07271237671375275,0.1041564792394638,0.0015956572024151683,4.192880153656006,5.718077738915838,2.1721136569976807,0.0001,60000.0
6.0,56250.0,5.625,0.9375,0.9375,0.06119420379400253,0.07432518899440765,0.0030823484994471073,4.468993186950684,5.896212786218314,2.2127387523651123,0.0001,60000.0
